441,26,33,1,469,71,157,0.452,14,39,0.359,57,118,0.483,0.497,38,54,0.704,6,39,45,29,10,3,35,26,194
442,24,32,8,620,68,171,0.398,36,113,0.319,32,58,0.552,0.503,17,20,0.85,9,71,80,37,19,7,35,84,189
443,21,66,25,1792,281,767,0.366,69,226,0.305,212,541,0.392,0.411,168,213,0.789,30,204,234,289,60,20,119,79,799
444,21,66,66,2386,378,894,0.423,3,42,0.071,375,852,0.44,0.424,317,402,0.789,48,252,300,530,95,57,255,137,1076
445,37,62,11,980,34,86,0.395,1,4,0.25,33,82,0.402,0.401,16,47,0.34,81,188,269,43,47,51,34,60,85
446,29,58,58,2076,287,632,0.454,46,150,0.307,241,482,0.5,0.491,180,225,0.8,87,299,386,164,85,36,111,145,800
447,31,30,0,364,24,65,0.369,7,20,0.35,17,45,0.378,0.423,0,0,,13,36,49,35,5,1,27,41,55
448,29,35,0,503,74,180,0.411,1,10,0.1,73,170,0.429,0.414,76,99,0.768,31,61,92,30,8,3,36,35,225
449,27,5,0,98,7,14,0.5,0,0,,7,14,0.5,0.5,9,18,0.5,8,19,27,3,5,4,8,14,23
450,27,49,25,1159,161,437,0.368,68,173,0.393,93,264,0.352,0.446,84,104,0.808,21,84,105,200,45,8,97,103,474
451,32,50,2,1033,54,160,0.338,10,52,0.192,44,108,0.407,0.369,31,46,0.674,30,91,121,217,54,22,85,105,149
452,25,47,26,1140,115,272,0.423,37,109,0.339,78,163,0.479,0.491,57,72,0.792,42,126,168,40,31,17,46,86,324
453,31,66,66,1925,349,716,0.487,2,9,0.222,347,707,0.491,0.489,142,176,0.807,118,315,433,140,52,46,93,160,842
454,28,44,33,1060,166,360,0.461,27,76,0.355,139,284,0.489,0.499,62,70,0.886,13,88,101,139,58,11,76,67,421
455,23,66,66,2331,578,1266,0.457,62,196,0.316,516,1070,0.482,0.481,340,413,0.823,96,205,301,362,112,21,239,147,1558
456,25,58,11,1098,174,353,0.493,1,1,1,173,352,0.491,0.494,43,61,0.705,50,159,209,47,17,23,43,94,392
457,22,18,0,109,12,27,0.444,0,0,,12,27,0.444,0.444,5,12,0.417,16,23,39,0,3,15,5,12,29
458,29,28,4,481,64,107,0.598,0,0,,64,107,0.598,0.598,24,39,0.615,38,84,122,12,11,9,30,64,152
459,32,60,2,922,76,193,0.394,7,23,0.304,69,170,0.406,0.412,34,54,0.63,22,78,100,44,29,13,30,85,193
460,27,55,55,1999,391,961,0.407,115,342,0.336,276,619,0.446,0.467,257,305,0.843,23,160,183,481,67,20,219,121,1154
461,20,66,15,1418,205,498,0.412,37,138,0.268,168,360,0.467,0.449,136,195,0.697,77,234,311,38,30,31,77,95,583
462,22,24,0,149,37,74,0.5,8,27,0.296,29,47,0.617,0.554,6,18,0.333,7,12,19,6,6,3,5,18,88
463,21,43,5,635,77,152,0.507,0,0,,77,152,0.507,0.507,43,66,0.652,66,90,156,11,21,15,23,61,197
464,25,64,0,1682,318,782,0.407,83,229,0.362,235,553,0.425,0.46,237,292,0.812,30,125,155,221,53,18,71,90,956
465,25,57,37,1500,203,470,0.432,58,149,0.389,145,321,0.452,0.494,115,146,0.788,76,218,294,71,47,18,39,84,579
466,29,52,1,1472,260,611,0.426,93,239,0.389,167,372,0.449,0.502,72,80,0.9,23,76,99,160,51,7,86,103,685
467,25,33,13,747,106,255,0.416,33,107,0.308,73,148,0.493,0.48,29,40,0.725,27,66,93,60,20,3,33,34,274
468,25,11,0,107,14,22,0.636,0,0,,14,22,0.636,0.636,12,13,0.923,13,12,25,5,4,8,10,18,40
469,25,25,6,514,42,147,0.286,21,87,0.241,21,60,0.35,0.357,8,11,0.727,20,48,68,16,10,11,13,44,113
470,28,58,35,1276,96,201,0.478,0,0,,96,201,0.478,0.478,76,104,0.731,141,209,350,35,47,39,66,149,268
471,24,30,0,550,85,198,0.429,16,46,0.348,69,152,0.454,0.47,27,46,0.587,13,89,102,65,20,7,43,35,213
472,32,64,45,1720,183,465,0.394,56,189,0.296,127,276,0.46,0.454,71,115,0.617,71,147,218,140,69,27,69,137,493
473,24,49,0,791,144,233,0.618,0,1,0,144,232,0.621,0.618,52,82,0.634,62,112,174,13,22,63,21,61,340
474,23,24,1,186,23,45,0.511,0,0,,23,45,0.511,0.511,24,31,0.774,19,26,45,4,7,13,8,22,70
475,26,61,61,1650,222,526,0.422,105,292,0.36,117,234,0.5,0.522,80,98,0.816,60,218,278,94,58,26,51,97,629
476,26,62,35,1729,316,784,0.403,103,282,0.365,213,502,0.424,0.469,144,169,0.852,31,102,133,56,44,17,83,141,879
477,26,35,2,375,45,127,0.354,5,17,0.294,40,110,0.364,0.374,19,26,0.731,20,42,62,15,17,6,16,23,114
478,23,63,1,1755,348,687,0.507,1,4,0.25,347,683,0.508,0.507,111,144,0.771,137,188,325,74,64,41,55,127,808
